ID,ID_comu,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,prov_residencia_persona_en_situacion_violencia,pais_nacimiento_persona_en_situacion_de_violencia,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
258020,2022015885,Mujer,30,2,ARG,Pareja,Varon
258021,2022015886,Mujer,51,2,ARG,Pareja,Varon
258022,2022015887,Mujer,,1,,Ex pareja,Varon
258023,2022015888,Mujer,28,1,ARG,Pareja,Varon
258024,2022015889,Mujer,,1,ARG,Ex pareja,Varon
258025,2022015890,Mujer,23,1,ARG,Ex pareja,Varon
258026,2022015891,Mujer,18,1,ARG,Ex pareja,Varon
258027,2022015892,Mujer,52,1,ARG,Pareja,Varon
258028,2022015893,Mujer,60,1,ARG,Otro familiar,Varon
258029,2022015894,Mujer,39,1,ARG,Pareja,Varon
258030,2022015895,Mujer,29,1,,Ex pareja,Varon
258031,2022015896,Mujer,28,1,ARG,Ex pareja,Varon
258032,2022015897,Mujer,21,1,,Otro familiar,Varon
258033,2022015898,Mujer,63,1,ARG,Otro,Varon
258034,2022015899,Mujer,44,1,,Ex pareja,Varon
258035,2022015900,Mujer,21,1,ARG,Padre o tutor,Varon
258036,2022015901,Mujer,17,1,,Otro familiar,Mujer
258037,2022015902,Mujer,33,1,ARG,Pareja,Varon
258038,2022015903,Mujer,47,1,ARG,Ex pareja,Varon
258039,2022015904,Mujer,25,1,ARG,Pareja,Varon
258040,2022015905,Mujer,29,1,,Ex pareja,Varon
258041,2022015906,Mujer,46,1,ARG,Pareja,Varon
258042,2022015907,Mujer,21,1,ARG,Pareja,Varon
258043,2022015908,Mujer,42,19,CHL,Pareja,
258044,2022015909,Mujer,,6,,Pareja,Varon
258045,2022015910,Mujer,37,1,ARG,Ex pareja,
258046,2022015911,Mujer,44,19,ARG,Ex pareja,
258047,2022015912,Mujer,26,1,ARG,Ex pareja,Varon
258048,2022015913,Mujer,,1,ARG,,
258049,2022015914,Mujer,,24,ARG,Ex pareja,
258050,2022015915,Mujer,33,4,ARG,Ex pareja,Varon
258051,2022015916,Mujer,23,15,ARG,Ex pareja,Varon
258052,2022015917,Mujer,,12,ARG,Pareja,Varon
258053,2022015918,Mujer,27,1,ARG,Pareja,Varon
258054,2022015919,Mujer,30,13,ARG,Pareja,Varon
258055,2022015920,Mujer,45,1,ARG,Otro,Varon
258056,2022015921,Mujer,,24,,Ex pareja,Varon
258057,2022015922,Mujer,33,1,ARG,Ex pareja,Varon
258058,2022015923,Mujer,41,1,ARG,Ex pareja,Varon
258059,2022015924,Mujer,,1,ARG,Otro familiar,Varon
258060,2022015925,Mujer,,1,,Ex pareja,
258061,2022015926,Mujer,47,2,ARG,Pareja,Varon
258062,2022015927,Mujer,35,6,ARG,Ex pareja,Varon
258063,2022015928,Mujer,30,21,ARG,Ex pareja,Varon
258064,2022015929,Mujer,26,21,ARG,Ex pareja,Varon
258065,2022015930,Mujer,,1,,Ex pareja,Varon
258066,2022015931,Mujer,23,1,PRY,Ex pareja,Varon
258067,2022015932,Varon,25,15,,Ex pareja,
258068,2022015933,Mujer,37,1,ARG,Ex pareja,Varon
258069,2022015934,Mujer,34,1,ARG,Pareja,Varon
258070,2022015935,Mujer,,8,,Padre o tutor,Varon
258071,2022015936,Mujer,39,2,PER,Ex pareja,Varon
258072,2022015937,Mujer,30,6,ARG,Pareja,
258073,2022015938,Mujer,19,1,ARG,Ex pareja,Varon
258074,2022015939,Mujer,30,1,ARG,Ex pareja,Varon
258075,2022015940,Mujer,28,1,,Otro,Varon
258076,2022015941,Mujer,38,2,,Ex pareja,Varon
258077,2022015942,Mujer,,,,Ex pareja,Varon
258078,2022015943,,,1,ARG,Otro,Varon
258079,2022015944,,,2,ARG,Pareja,Varon
258080,2022015945,Varon Trans,33,2,ARG,,Varon Trans
258081,2022015946,Mujer,40,2,ARG,Ex pareja,Varon
258082,2022015947,Mujer,17,2,PER,Ex pareja,Varon
258083,2022015948,,9,,ARG,,Varon
258084,2022015949,Mujer,45,2,,Ex pareja,Varon
258085,2022015950,Mujer,17,2,ARG,Ex pareja,Varon
258086,2022015951,Mujer,27,1,,Ex pareja,Varon
258087,2022015952,Mujer,38,2,ARG,Ex pareja,Varon
258088,2022015953,Mujer,39,2,URY,Ex pareja,Varon
258089,2022015954,Mujer,,2,ARG,Ex pareja,Varon
258090,2022015955,Mujer,33,2,ARG,Pareja,Varon
258091,2022015956,Mujer,,1,,Pareja,Varon
258092,2022015957,Mujer,,1,,Ex pareja,Varon
258093,2022015958,Mujer,43,1,ARG,Otro,Varon
258094,2022015959,Mujer,39,1,ARG,Pareja,Varon
258095,2022015960,Mujer,22,1,ARG,Otro familiar,Varon
258096,2022015961,Mujer,,1,,Pareja,Varon
258097,2022015962,Mujer,20,1,,Ex pareja,Varon
258098,2022015963,Mujer,30,1,ARG,Otro familiar,Varon
258099,2022015964,Mujer,66,1,ARG,Ex pareja,Varon
258100,2022015965,Mujer,25,1,,Otro,Varon
258101,2022015966,Mujer,28,1,,Otro familiar,Mujer
258102,2022015967,Mujer,24,1,ARG,Padre o tutor,Varon
258103,2022015968,Mujer,20,1,,Pareja,Varon
258104,2022015969,Mujer,43,1,ARG,Superior jerarquico,Varon
258105,2022015970,Mujer,46,1,ARG,Ex pareja,Varon
258106,2022015971,Mujer,,1,ARG,Pareja,Varon
258107,2022015972,Mujer,,1,,Ex pareja,Varon
258108,2022015973,Mujer,,1,ARG,Pareja,Varon
258109,2022015974,Mujer,,1,,Pareja,Varon
258110,2022015975,Mujer,,1,,,
258111,2022015976,Mujer,28,4,ARG,Ex pareja,Varon
258112,2022015977,Mujer,40,22,ARG,Ex pareja,Varon
258113,2022015978,Mujer,45,24,ARG,Ex pareja,Varon
258114,2022015979,Mujer,,19,,Ex pareja,Varon
258115,2022015980,Mujer,38,1,ARG,Ex pareja,Varon
258116,2022015981,Mujer,43,1,ARG,Pareja,Varon
258117,2022015982,Mujer,39,4,ARG,Ex pareja,Varon
258118,2022015983,Mujer,35,1,ARG,Ex pareja,
258119,2022015984,Mujer,29,1,,Pareja,Varon
258120,2022015985,Mujer,25,18,ARG,Ex pareja,
258121,2022015986,Mujer,,1,,Ex pareja,
258122,2022015987,Mujer,30,24,ARG,Ex pareja,Varon
258123,2022015988,Mujer,25,5,ARG,Ex pareja,Varon
258124,2022015989,Mujer,30,17,ARG,Pareja,Varon
258125,2022015990,Mujer,27,21,,Pareja,
258126,2022015991,Mujer,24,6,ARG,Pareja,Varon
258127,2022015992,Mujer,30,1,PRY,Ex pareja,Varon
258128,2022015993,Mujer,23,13,,Ex pareja,Varon
258129,2022015994,Mujer,,16,ARG,Ex pareja,Varon
258130,2022015995,Mujer,,18,,Ex pareja,
258131,2022015996,Mujer,,1,,Pareja,Varon
258132,2022015997,Mujer,,19,ARG,Pareja,Varon
258133,2022015998,Mujer,26,15,ARG,Ex pareja,Varon
258134,2022015999,Mujer,27,6,,Ex pareja,Varon
258135,2022016000,Mujer,43,10,ARG,Pareja,Varon
258136,2022016001,Mujer,33,6,ARG,Pareja,Varon
258137,2022016002,Mujer,37,4,ARG,Ex pareja,Varon
258138,2022016003,Mujer,27,2,ARG,Otro,Varon
258139,2022016004,Mujer,,,,Pareja,Varon
258140,2022016005,Mujer,32,2,,Otro,Varon
258141,2022016006,Mujer,28,2,ARG,Ex pareja,Varon
258142,2022016007,Mujer,,2,,,Varon
258143,2022016008,Mujer,,2,,Ex pareja,Varon
258144,2022016009,Mujer,22,2,ARG,Pareja,Varon
258145,2022016010,Mujer,43,2,VEN,,Varon
258146,2022016011,Mujer,37,2,ARG,Ex pareja,Varon
258147,2022016012,Mujer,42,2,,Pareja,Varon
258148,2022016013,Mujer,26,2,ARG,Ex pareja,Varon
258149,2022016014,Mujer,28,1,ARG,Pareja,Varon
258150,2022016015,Mujer,33,1,ARG,Ex pareja,Varon
258151,2022016016,Mujer,48,1,,Ex pareja,Varon
258152,2022016017,Mujer,27,1,,Pareja,Varon
258153,2022016018,Mujer,25,1,,Otro,Varon
258154,2022016019,Mujer,58,1,ARG,Pareja,Varon
258155,2022016020,Mujer,19,1,ARG,Ex pareja,Varon
258156,2022016021,Mujer,40,1,ARG,Pareja,Varon
258157,2022016022,Mujer,34,1,ARG,Pareja,Varon
258158,2022016023,Mujer,22,1,,Padre o tutor,Varon
258159,2022016024,Mujer,,1,ARG,Pareja,Varon
258160,2022016025,Mujer,21,1,ARG,Pareja,Varon
258161,2022016026,Mujer,42,17,ARG,Pareja,Varon
258162,2022016027,Mujer,29,10,ARG,Pareja,Varon
258163,2022016028,Mujer,44,21,ARG,Pareja,Varon
258164,2022016029,Mujer,38,8,ARG,Pareja,Varon
258165,2022016030,Mujer,33,18,ARG,Ex pareja,Varon
258166,2022016031,Mujer,38,1,ARG,Pareja,Varon
258167,2022016032,Mujer,26,1,ARG,Ex pareja,Varon
258168,2022016033,Mujer,31,19,ARG,Pareja,Varon
258169,2022016034,Mujer,63,1,ARG,Pareja,Varon
258170,2022016035,Mujer,39,1,ARG,Pareja,Varon
258171,2022016036,Mujer,41,22,ARG,,
258172,2022016037,Mujer,21,13,,Otro,Varon
258173,2022016038,Mujer,30,19,ARG,Ex pareja,Varon
258174,2022016039,Mujer,36,2,ARG,Pareja,Varon
258175,2022016040,Mujer,35,1,ARG,Pareja,Varon
258176,2022016041,Mujer,22,21,ARG,Ex pareja,Varon
258177,2022016042,Mujer,39,2,ARG,Pareja,Varon
258178,2022016043,Mujer,19,6,,Otro,Varon
258179,2022016044,Mujer,37,1,PRY,Pareja,Varon
258180,2022016045,Mujer,32,21,ARG,Pareja,Varon
258181,2022016046,Mujer,43,21,ARG,Ex pareja,Varon
258182,2022016047,Mujer,25,15,ARG,Pareja,Varon
258183,2022016048,Mujer,80,21,ARG,Madre o tutor,Varon
258184,2022016049,Mujer,31,1,ARG,Ex pareja,Varon
258185,2022016050,Mujer,,1,PRY,Pareja,Varon
258186,2022016051,Mujer,,1,ARG,Pareja,Varon
258187,2022016052,Otro,28,22,ARG,Padre o tutor,Varon
258188,2022016053,Mujer,30,18,ARG,Ex pareja,Varon
258189,2022016054,Mujer,27,1,ARG,Otro,Varon
258190,2022016055,Mujer,47,1,ARG,Pareja,Varon
258191,2022016056,Mujer,,21,,Ex pareja,Varon
258192,2022016057,Mujer,23,4,ARG,Pareja,Varon
258193,2022016058,Mujer,38,10,ARG,Pareja,Varon
258194,2022016059,Mujer,,1,,Pareja,Varon
258195,2022016060,Mujer,45,10,ARG,Ex pareja,Varon
258196,2022016061,Mujer,30,1,ARG,Pareja,Varon
258197,2022016062,Mujer,35,1,ARG,Ex pareja,Varon
258198,2022016063,Mujer,36,6,ARG,Ex pareja,Varon
258199,2022016064,Mujer,38,24,ARG,Pareja,
258200,2022016065,Mujer,35,1,ARG,Pareja,
258201,2022016066,Mujer,,1,,Pareja,Varon
258202,2022016067,Mujer,,2,,Ex pareja,
258203,2022016068,Mujer,47,2,ARG,Pareja,Varon
258204,2022016069,Mujer,21,2,PRY,Ex pareja,Varon
258205,2022016070,Mujer,,2,,Ex pareja,Varon
258206,2022016071,Mujer,,2,,Ex pareja,Varon
258207,2022016072,Mujer,,1,ARG,Pareja,Varon
258208,2022016073,Mujer,28,1,ARG,Pareja,Varon
258209,2022016074,Mujer,40,1,ARG,Pareja,Varon
258210,2022016075,Mujer,20,1,ARG,Otro familiar,Varon
258211,2022016076,Mujer,35,1,ARG,Pareja,Varon
258212,2022016077,Mujer,23,1,,Pareja,Varon
258213,2022016078,Mujer,28,1,ARG,Pareja,Varon
258214,2022016079,Mujer,38,1,ARG,Pareja,Varon
258215,2022016080,Mujer,32,1,,Pareja,Varon
258216,2022016081,Mujer,46,1,,Ex pareja,Varon
258217,2022016082,Mujer,68,1,,Pareja,Varon
258218,2022016083,Mujer,29,1,,Pareja,Varon
258219,2022016084,Mujer,21,1,ARG,Pareja,Varon
258220,2022016085,Mujer,33,1,ARG,Pareja,Varon
258221,2022016086,Mujer,33,24,ARG,Ex pareja,Varon
258222,2022016087,Mujer,36,21,ARG,Ex pareja,Varon
258223,2022016088,Mujer,30,1,ARG,Pareja,Varon
258224,2022016089,Mujer,41,21,ARG,Pareja,Varon
258225,2022016090,Mujer,,7,ARG,Pareja,Varon
258226,2022016091,Mujer,38,19,ARG,Ex pareja,
258227,2022016092,Mujer,28,4,ARG,Ex pareja,Varon
258228,2022016093,Mujer,37,7,ARG,Pareja,Varon
258229,2022016094,Mujer,32,19,ARG,Pareja,Varon
258230,2022016095,Mujer,21,13,ARG,Pareja,Varon
258231,2022016096,Mujer,30,24,ARG,Ex pareja,Varon
258232,2022016097,Mujer,23,1,,Ex pareja,Varon
258233,2022016098,Mujer,,12,,Otro,Varon
258234,2022016099,Mujer,27,17,ARG,Pareja,Varon
258235,2022016100,Mujer,43,1,ARG,Pareja,Varon
258236,2022016101,Mujer,21,1,PER,Ex pareja,Varon
258237,2022016102,Mujer,32,1,ARG,Ex pareja,Varon
258238,2022016103,Mujer,36,1,ARG,Pareja,Varon
258239,2022016104,Mujer,37,21,ARG,Ex pareja,Varon
258240,2022016105,Mujer,44,24,ARG,Ex pareja,Varon
258241,2022016106,Mujer,30,1,ARG,Ex pareja,Varon
258242,2022016107,Mujer,,24,,,
258243,2022016108,Mujer,39,1,ARG,Ex pareja,Varon
258244,2022016109,Mujer,57,22,ARG,Ex pareja,Varon
258245,2022016110,Mujer,24,1,ARG,Ex pareja,Varon
258246,2022016111,Mujer,32,15,PER,Pareja,
258247,2022016112,Mujer,38,1,ARG,Ex pareja,Varon
258248,2022016113,Mujer,21,1,ARG,Pareja,Varon
258249,2022016114,Mujer,36,1,ARG,Ex pareja,Varon
258250,2022016115,Mujer,36,13,ARG,Pareja,Varon
258251,2022016116,Mujer,52,1,ARG,Ex pareja,
258252,2022016117,Mujer,28,1,ARG,Ex pareja,Varon
258253,2022016118,Mujer,26,21,ARG,Ex pareja,Varon
258254,2022016119,Mujer,19,1,ARG,Padre o tutor,Varon
258255,2022016120,Mujer,37,1,ARG,Ex pareja,Varon
258256,2022016121,Mujer,26,1,ARG,Pareja,Varon
258257,2022016122,Mujer,45,10,ARG,Ex pareja,Varon
258258,2022016123,Mujer,42,1,ARG,Ex pareja,Varon
258259,2022016124,Mujer,33,13,,Ex pareja,Varon
258260,2022016125,Mujer,26,9,ARG,Ex pareja,Varon
258261,2022016126,Mujer,19,13,ARG,Ex pareja,Varon
258262,2022016127,Mujer,,24,,Ex pareja,
258263,2022016128,Mujer,31,1,ARG,Pareja,Varon
258264,2022016129,Mujer,26,1,,Ex pareja,Varon
258265,2022016130,Mujer,41,24,ARG,Ex pareja,Varon
258266,2022016131,Mujer,25,2,ARG,Pareja,Varon
258267,2022016132,Mujer,,2,ARG,,Varon
258268,2022016133,Mujer,,2,,Pareja,Varon
258269,2022016134,Mujer,33,2,ARG,Otro,Varon
258270,2022016135,Mujer,48,2,BOL,Pareja,Varon
258271,2022016136,Mujer,25,2,ARG,Pareja,Varon
258272,2022016137,Mujer,28,2,ARG,Pareja,Varon
258273,2022016138,Mujer,,2,ARG,Ex pareja,Varon
258274,2022016139,Mujer,48,2,ARG,Pareja,Varon
258275,2022016140,Mujer,43,2,ARG,Otro,Varon
258276,2022016141,Mujer,48,2,ARG,Ex pareja,Varon
258277,2022016142,Mujer,41,2,ARG,Pareja,Varon
258278,2022016143,Mujer,36,2,ARG,Ex pareja,Varon
258279,2022016144,Mujer,34,2,,Ex pareja,Varon
258280,2022016145,Mujer,26,2,ARG,Ex pareja,Varon
258281,2022016146,Mujer,,2,ARG,Ex pareja,Varon
258282,2022016147,Mujer,,2,ARG,Ex pareja,Varon
258283,2022016148,,31,2,ARG,Ex pareja,
258284,2022016149,,22,2,ARG,Ex pareja,
258285,2022016150,Mujer,,1,,Ex pareja,
258286,2022016151,Mujer,47,2,,Ex pareja,Varon
258287,2022016152,Mujer,45,2,BOL,Pareja,Varon
258288,2022016153,,,1,,Ex pareja,
258289,2022016154,Mujer,,2,,Otro,Varon
258290,2022016155,Mujer,,2,,Pareja,Varon
258291,2022016156,Mujer,,,,Otro,
258292,2022016157,,33,2,ARG,Padre o tutor,
258293,2022016158,Mujer,48,2,ARG,Padre o tutor,Varon
258294,2022016159,Mujer,29,2,ARG,Ex pareja,Varon
258295,2022016160,Mujer,,2,,Otro,Varon
258296,2022016161,Mujer,39,1,ARG,Ex pareja,Varon
258297,2022016162,Mujer,19,1,,Ex pareja,Varon
258298,2022016163,Mujer,25,1,ARG,Pareja,Varon
258299,2022016164,Mujer,35,1,,Ex pareja,Varon
258300,2022016165,Mujer,26,1,ARG,Ex pareja,Varon
258301,2022016166,Mujer,29,1,ARG,Ex pareja,Varon
258302,2022016167,Mujer,44,1,ARG,Otro,Varon
258303,2022016168,Mujer,46,1,,Pareja,Varon
258304,2022016169,Mujer,52,1,,Otro,Varon
258305,2022016170,Mujer,27,1,BOL,Pareja,Varon
258306,2022016171,Mujer,,1,,Pareja,Varon
258307,2022016172,Mujer,37,1,ARG,Pareja,Varon
258308,2022016173,Mujer,46,1,,Otro familiar,Mujer
258309,2022016174,Mujer,,1,ARG,Ex pareja,Varon
258310,2022016175,Mujer,34,1,ARG,Ex pareja,Varon
258311,2022016176,Mujer,45,1,,Pareja,Varon
258312,2022016177,Mujer,36,1,ARG,Ex pareja,Varon
258313,2022016178,Mujer,,1,ARG,Ex pareja,Varon
258314,2022016179,Mujer,43,1,,Otro,Otro
258315,2022016180,Mujer,,1,ARG,Otro familiar,Varon
258316,2022016181,Mujer,25,1,,Ex pareja,Varon
258317,2022016182,Mujer,,1,ARG,Ex pareja,Varon
258318,2022016183,Mujer,62,1,ARG,Pareja,Varon
258319,2022016184,Mujer,47,17,ARG,Pareja,Varon
258320,2022016185,Mujer,30,1,ARG,Pareja,Varon
258321,2022016186,Mujer,44,1,ARG,Ex pareja,Varon
258322,2022016187,Mujer,,1,,Pareja,Varon
258323,2022016188,Mujer,42,1,ARG,Ex pareja,Varon
258324,2022016189,Mujer,,1,ARG,Pareja,Varon
258325,2022016190,Mujer,,17,,Pareja,Varon
258326,2022016191,Mujer,16,1,ARG,,
258327,2022016192,Mujer,18,21,ARG,Pareja,Varon
258328,2022016193,Mujer,34,21,ARG,Ex pareja,Varon
258329,2022016194,Mujer,54,24,ARG,,
258330,2022016195,Mujer,24,13,ARG,Ex pareja,Varon
258331,2022016196,Transgenero,,21,,,
258332,2022016197,Mujer,40,19,ARG,Ex pareja,Varon
258333,2022016198,Mujer,38,1,ARG,Otro,Varon
258334,2022016199,Mujer,18,24,,Ex pareja,Varon
258335,2022016200,Mujer,38,1,ARG,Ex pareja,Varon
258336,2022016201,Mujer,39,10,ARG,Ex pareja,Varon
258337,2022016202,Mujer,,1,,Ex pareja,Varon
258338,2022016203,Mujer,26,1,,Ex pareja,Varon
258339,2022016204,Mujer,,13,,Pareja,
258340,2022016205,Mujer,42,13,ARG,Pareja,Varon
258341,2022016206,Mujer,,6,,Pareja,Varon
258342,2022016207,Mujer,,6,,Pareja,
258343,2022016208,Mujer,57,1,ARG,Ex pareja,Varon
258344,2022016209,Mujer,47,1,ARG,Pareja,Varon
258345,2022016210,Mujer,,10,,Ex pareja,
258346,2022016211,Mujer,27,24,,Ex pareja,Varon
258347,2022016212,Mujer,37,18,,Ex pareja,Varon
258348,2022016213,Mujer,30,13,ARG,Ex pareja,Varon
258349,2022016214,Mujer,24,1,,Ex pareja,Varon
258350,2022016215,Mujer,37,1,,Ex pareja,Varon
258351,2022016216,Mujer,22,1,ARG,Ex pareja,Varon
258352,2022016217,Mujer,,24,ARG,Ex pareja,Varon
258353,2022016218,Mujer,43,1,ARG,Ex pareja,Varon
258354,2022016219,Mujer,29,7,ARG,Pareja,Varon
258355,2022016220,Mujer,40,23,ARG,Pareja,Varon
258356,2022016221,Mujer,33,1,COL,Pareja,Varon
258357,2022016222,Mujer,38,24,ARG,Ex pareja,Varon
258358,2022016223,Mujer,29,1,ARG,Ex pareja,Varon
258359,2022016224,Mujer,33,10,ARG,Pareja,Varon
258360,2022016225,Mujer,45,16,ARG,Pareja,Varon
258361,2022016226,Mujer,21,2,ARG,Ex pareja,Varon
258362,2022016227,Mujer,50,2,ARG,Otro,Varon
258363,2022016228,Mujer,27,2,ARG,Otro,Varon
258364,2022016229,Mujer,19,1,VEN,Ex pareja,Varon
258365,2022016230,Mujer,30,2,BOL,Pareja,Varon
258366,2022016231,Mujer,46,2,ARG,Ex pareja,Mujer
258367,2022016232,,33,2,ARG,Ex pareja,Varon
258368,2022016233,Mujer,36,2,ARG,Ex pareja,Varon
258369,2022016234,Mujer,39,2,ARG,Pareja,Varon
258370,2022016235,Mujer,50,1,ARG,Ex pareja,Varon
258371,2022016236,,,2,ARG,Pareja,
258372,2022016237,Mujer,30,1,,Ex pareja,Varon
258373,2022016238,Mujer,37,1,ARG,Pareja,Varon
258374,2022016239,Mujer,,1,,Ex pareja,Varon
258375,2022016240,Mujer,35,1,ARG,Otro,Varon
258376,2022016241,Mujer,40,1,PRY,Pareja,Varon
258377,2022016242,Mujer,31,1,ARG,Ex pareja,Varon
258378,2022016243,Mujer,28,1,ARG,Pareja,Varon
258379,2022016244,Mujer,44,1,ARG,Pareja,Varon
258380,2022016245,Mujer,37,1,ARG,Pareja,Varon
258381,2022016246,Mujer,35,1,,Otro familiar,Varon
258382,2022016247,Mujer,51,1,,Ex pareja,Varon
258383,2022016248,Mujer,58,1,,Ex pareja,Mujer
258384,2022016249,Mujer,,7,ARG,Pareja,
258385,2022016250,Mujer,,1,,,Varon
258386,2022016251,Mujer,25,1,ARG,Ex pareja,
258387,2022016252,Mujer,21,13,ARG,Ex pareja,Varon
258388,2022016253,Mujer,38,1,PER,Ex pareja,Varon
258389,2022016254,Mujer,,21,,Pareja,Varon
258390,2022016255,Mujer,29,1,ARG,Ex pareja,Varon
258391,2022016256,Mujer,28,4,ARG,Pareja,Varon
258392,2022016257,Mujer,,21,,Ex pareja,Varon
258393,2022016258,Mujer,,8,,Ex pareja,
258394,2022016259,Mujer,47,19,ARG,,
258395,2022016260,Mujer,35,1,ARG,Pareja,Varon
258396,2022016261,Mujer,42,19,,,
258397,2022016262,Mujer,24,1,ARG,Otro,
258398,2022016263,Mujer,40,1,,Ex pareja,Varon
258399,2022016264,Mujer,,24,ARG,,
258400,2022016265,Mujer,51,24,,Ex pareja,Varon
258401,2022016266,Mujer,19,3,,Otro,
258402,2022016267,Mujer,35,1,ARG,Pareja,Varon
258403,2022016268,Mujer,15,1,ARG,Padre o tutor,
258404,2022016269,Mujer,,1,,Ex pareja,
258405,2022016270,Mujer,26,7,,Ex pareja,Varon
258406,2022016271,Mujer,36,6,ARG,Pareja,Varon
258407,2022016272,Mujer,41,1,,,
258408,2022016273,Mujer,47,1,ARG,Ex pareja,
258409,2022016274,Mujer,,1,,Ex pareja,Varon
258410,2022016275,Mujer,43,24,ARG,Pareja,
258411,2022016276,Mujer,23,1,,Otro,Varon
258412,2022016277,Mujer,27,1,ARG,Pareja,Mujer
258413,2022016278,Mujer,37,21,ARG,Ex pareja,Varon
258414,2022016279,Mujer,74,24,ARG,Ex pareja,
258415,2022016280,Mujer,41,1,ARG,Pareja,Varon
258416,2022016281,Mujer,41,1,ARG,Pareja,Varon
258417,2022016282,Mujer,31,22,ARG,Ex pareja,Varon
258418,2022016283,Mujer,30,24,ARG,Ex pareja,Varon
258419,2022016284,Mujer,29,9,ARG,Ex pareja,Varon
258420,2022016285,Mujer,69,2,ARG,Otro familiar,Varon
258421,2022016286,Mujer,34,1,ARG,Ex pareja,Varon
258422,2022016287,,,,ARG,,
258423,2022016288,Mujer,30,2,ARG,Pareja,Varon
258424,2022016289,Mujer,26,,ARG,Pareja,Varon
258425,2022016290,Mujer,,2,PER,Ex pareja,Varon
258426,2022016291,Mujer,37,2,ARG,Pareja,Varon
258427,2022016292,Varon Trans,,2,ARG,Otro,Varon
258428,2022016293,Mujer,,2,,Otro,Varon
258429,2022016294,Mujer,,2,,Ex pareja,Varon
258430,2022016295,Mujer,39,2,PRY,Ex pareja,Varon
258431,2022016296,Mujer,50,2,ARG,Otro,Varon
258432,2022016297,Mujer,39,,,Ex pareja,Varon
258433,2022016298,Mujer,,1,,Ex pareja,Varon
258434,2022016299,Mujer,25,1,,Ex pareja,Varon
258435,2022016300,Mujer,26,1,,Otro,Varon
258436,2022016301,Mujer,,1,,Ex pareja,Varon
258437,2022016302,Mujer,43,1,ARG,Otro,Varon
258438,2022016303,Mujer,22,1,ARG,Ex pareja,Varon
258439,2022016304,Mujer,37,1,ARG,Pareja,Varon
258440,2022016305,Mujer,42,1,,Pareja,Varon
258441,2022016306,Mujer,24,1,ARG,Ex pareja,Varon
258442,2022016307,Mujer,21,1,ARG,Ex pareja,Varon
258443,2022016308,Mujer,34,1,ARG,Ex pareja,Varon
258444,2022016309,Mujer,63,1,ARG,Otro,Varon
258445,2022016310,Mujer,34,1,PRY,Pareja,Varon
258446,2022016311,Mujer,37,1,,Pareja,Varon
258447,2022016312,Mujer,52,1,ARG,Ex pareja,Varon
258448,2022016313,Mujer,52,1,,Ex pareja,Varon
258449,2022016314,Mujer,47,1,,Ex pareja,Varon
258450,2022016315,Mujer,27,1,ARG,Pareja,Varon
258451,2022016316,Mujer,51,1,ARG,Ex pareja,Varon
258452,2022016317,Mujer,36,1,,Pareja,Varon
258453,2022016318,Mujer,26,1,ARG,Ex pareja,Varon
258454,2022016319,Mujer,27,1,ARG,Ex pareja,Varon
258455,2022016320,Mujer,34,1,ARG,Pareja,Varon
258456,2022016321,Mujer,38,1,,Otro familiar,Varon
258457,2022016322,Mujer,33,1,ARG,Ex pareja,Varon
258458,2022016323,Mujer,21,1,,Pareja,Varon
258459,2022016324,Mujer,33,1,ARG,Ex pareja,Varon
258460,2022016325,Mujer,36,19,ARG,,
258461,2022016326,Mujer,45,1,ARG,Ex pareja,Varon
258462,2022016327,Mujer,28,1,ARG,Ex pareja,Varon
258463,2022016328,Mujer,,1,,,
258464,2022016329,Mujer,34,8,ARG,,
258465,2022016330,Mujer,26,24,ARG,,
258466,2022016331,Mujer,,1,ARG,,
258467,2022016332,Mujer,27,1,,Otro,Varon
258468,2022016333,Mujer,23,21,ARG,Ex pareja,Varon
258469,2022016334,Mujer,,24,,Ex pareja,
258470,2022016335,Mujer,23,24,ARG,,Varon
258471,2022016336,Mujer,28,13,ARG,Ex pareja,Varon
258472,2022016337,Transgenero,,10,,Ex pareja,
258473,2022016338,Mujer,,24,,,
258474,2022016339,Mujer,36,6,ARG,Pareja,Varon
258475,2022016340,Mujer,,1,ARG,Ex pareja,Varon
258476,2022016341,Mujer,34,1,ARG,Ex pareja,Varon
258477,2022016342,Mujer,,1,,Ex pareja,Varon
258478,2022016343,Mujer,36,1,,Otro,Varon
258479,2022016344,Mujer,74,13,ARG,Ex pareja,
258480,2022016345,Mujer,33,1,,Ex pareja,Varon
258481,2022016346,Otro,31,3,ARG,Otro,Varon
258482,2022016347,Mujer,,1,ARG,Ex pareja,Varon
258483,2022016348,Mujer,32,7,ARG,Ex pareja,Varon
258484,2022016349,Mujer,40,13,ARG,Ex pareja,Varon
258485,2022016350,Mujer,30,1,PRY,Pareja,Varon
258486,2022016351,Mujer,24,1,ARG,Ex pareja,Varon
258487,2022016352,Mujer,39,1,ARG,Pareja,Varon
258488,2022016353,Mujer,,2,ARG,,Varon
258489,2022016354,Mujer,50,2,,,Varon
258490,2022016355,Mujer,40,2,ARG,Ex pareja,Varon
258491,2022016356,Mujer,28,2,CHL,Otro,Varon
258492,2022016357,Mujer,24,2,ARG,Otro,Varon
258493,2022016358,Mujer,25,2,ARG,Otro,Varon
258494,2022016359,Mujer,23,2,BOL,Otro,
